,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
43811,43811,24.09.2020 07:44:01,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '3999746' reviewed by the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
43812,43812,24.09.2020 07:43:16,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4002968' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
43813,43813,24.09.2020 07:43:16,121,121,Test: Test 4th week ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '4002968' for the quiz with course module id '753921'.,web,172.17.164.184
43814,43814,24.09.2020 07:43:12,121,-,Test: Test 4th week ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '753921'.,web,172.17.164.184
43815,43815,24.09.2020 07:43:05,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.164.184
43816,43816,24.09.2020 07:42:48,121,-,VPL Exercise: 4th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1330478,web,172.17.164.184
43817,43817,24.09.2020 07:42:46,121,-,VPL Exercise: 4th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 153879 evaluated  VPL submission with id 1330478,web,172.17.164.184
43818,43818,24.09.2020 07:42:39,121,-,VPL Exercise: 4th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1330478,web,172.17.164.184
43819,43819,24.09.2020 07:41:59,121,-,VPL Exercise: 4th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3097,web,172.17.164.184
43820,43820,24.09.2020 07:41:49,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.164.184
44421,44421,23.09.2020 19:13:00,121,121,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '153879' viewed the user report for the course with id '500' for user with id '153879'.,web,172.17.167.47
44422,44422,23.09.2020 19:12:33,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.167.47
44627,44627,23.09.2020 17:01:13,121,-,Test: Test 4th week ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '753921'.,web,172.17.164.184
44628,44628,23.09.2020 17:00:31,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '3999746' reviewed by the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44629,44629,23.09.2020 17:00:31,121,121,Test: Test 4th week ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '3999746' for the quiz with course module id '753921'.,web,172.17.164.184
44630,44630,23.09.2020 17:00:31,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13815717' for the user with id '153879' for the grade item with id '101974'.,web,172.17.164.184
44631,44631,23.09.2020 17:00:31,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13837318' for the user with id '153879' for the grade item with id '101887'.,web,172.17.164.184
44632,44632,23.09.2020 17:00:31,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '14309242' for the user with id '153879' for the grade item with id '145221'.,web,172.17.164.184
44635,44635,23.09.2020 17:00:25,121,121,Test: Test 4th week ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44636,44636,23.09.2020 17:00:24,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44638,44638,23.09.2020 17:00:19,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44639,44639,23.09.2020 16:59:25,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44641,44641,23.09.2020 16:58:57,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44642,44642,23.09.2020 16:57:42,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44644,44644,23.09.2020 16:56:45,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44646,44646,23.09.2020 16:56:40,121,-,Test: Test 4th week ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '753921'.,web,172.17.164.184
44649,44649,23.09.2020 16:56:30,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.164.184
44731,44731,23.09.2020 16:23:26,121,-,VPL Exercise: 4th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3097,web,172.17.164.184
44732,44732,23.09.2020 16:23:00,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.164.184
44737,44737,23.09.2020 16:22:41,121,-,Test: Test 4th week ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '753921'.,web,172.17.164.184
44874,44874,23.09.2020 12:27:04,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44875,44875,23.09.2020 12:22:45,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44876,44876,23.09.2020 12:22:29,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44877,44877,23.09.2020 12:21:43,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44878,44878,23.09.2020 12:21:11,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44879,44879,23.09.2020 12:21:07,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44880,44880,23.09.2020 12:21:04,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44881,44881,23.09.2020 12:20:04,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44882,44882,23.09.2020 12:18:41,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44883,44883,23.09.2020 12:14:50,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44884,44884,23.09.2020 12:11:44,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44885,44885,23.09.2020 12:10:21,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44886,44886,23.09.2020 12:10:15,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44887,44887,23.09.2020 12:08:44,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44888,44888,23.09.2020 12:08:37,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44889,44889,23.09.2020 12:08:16,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44890,44890,23.09.2020 12:05:19,121,121,Test: Test 4th week ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3999746' belonging to the user with id '153879' for the quiz with course module id '753921'.,web,172.17.164.184
44891,44891,23.09.2020 12:05:19,121,121,Test: Test 4th week ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '3999746' for the quiz with course module id '753921'.,web,172.17.164.184
